id1_400,aspect,slope,dem,cec_barren,cec_broadleaf,cec_cropland,cec_grassland,cec_mixed_forest,cec_needleleaf,cec_shrubland,cec_urban,fwa_1,fwa_2,fwa_3,fwa_4,fwa_5,fwa_6,fwa_7,fwa_8,fwa_10ha_less,fwa_10ha_more,fwa_r,fwa_w,shrcx_10less,shrcx_10plus,str_1,str_2,str_3,str_4,str_5,str_6,str_7,str_8,str_9,str_all_1000,str_m,str_s,pa,alr,dra_p,dra_u,bec_sz_txt,bec_zn,norm_ahm,norm_bffp,norm_cmd,norm_dd5,norm_dd18,norm_effp,norm_map,norm_mat,norm_mcmt,norm_mwmt,norm_pas,norm_shm,norm_pas_sp,norm_pas_wt,mean_ahm,mean_bffp,mean_cmd,mean_dd5,mean_dd18,mean_effp,mean_ffp,mean_map,mean_mat,mean_mcmt,mean_mwmt,mean_pas,mean_pas_sp,mean_pas_wt,mean_shm,amwi,bago,buff,bwte,cago,canv,cite,cogo,come,gadw,gwte,hadu,home,ltdu,mall,nopi,nsho,rbme,redh,rndu,rudu,scau,sngo,swan,trus,wfgo,wodu,sp_div,sp_tot,mergansers,dabblers,divers,dabbler_plants,dabbler_seeds,dive_fish,dive_insects,dive_plants,ground_plants,ground_seeds,cavity,floating,ground
11748,125.6523,1.730787,1083.495,0,0,0,245,174,4117,489,0,32,0,0,0,0,0,0,0,32,0,0,481,0,0,0.0002819,0,0.0009914,0,0,0,0,0,0,10.65726,0,0.0012733,0,0,0,4.944229,IDFdk3,IDFdk3,283,159,277,1106,21,247,483,37,-72,143,148,595,26,88,33.29091,158.0909,347.8182,1190.091,26.90909,250,91.9091,417.4545,3.790909,-8.363636,15.13636,138.9091,30.54545,76.45454,82.30909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0.1818182,0,0.1818182,0,0,0.1818182,0,0,0,0,0,0,0,0.1818182
11756,240.7431,5.294956,1127.061,0,0,0,0,23,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29585,0,0,2500,11289,0,2.91998,IDFdk3,IDFdk3,262,153,262,1124,22,256,519,36,-75,144,179,657,36,101,30.8,151.1818,334.8182,1207.636,27.72727,257.8182,106.6364,450.2727,3.736364,-8.554545,15.22727,164.4545,39.90909,90.54546,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11781,115.3376,1.642534,1150.436,495,0,212,1639,56,63,439,0,63,27,0,0,0,0,0,4285,90,4285,0,521,0,4.00E-07,0,0,0.0008247,0,0,0,0,0,0,15.27426,0,0.0008247,204,8066,0.5195287,0.6200839,IDFdk3,IDFdk3,323,160,309,1097,20,247,420,36,-73,144,135,678,25,80,37.27273,159.8182,374.5454,1147.636,24.90909,247.5455,87.7273,367.3636,3.6,-8.327273,15.12727,130,30.63636,70.72727,96.14545,0.9090909,0,0.3636364,0,1.454545,0.1818182,0,0,0,0,0,0,0,0,0,0.3636364,0.3636364,0,0.5454545,0.2727273,1.727273,2.090909,0,0,0,0,0,1.636364,8.272727,0,1.6363634,5.181818,1.272727,0.3636364,0,4.181818,1,0,1.454545,0,1.363636,6.909091
11788,169.484,3.867675,1185.715,2788,0,0,1722,0,361,133,0,16,0,0,0,0,0,0,0,16,0,0,633,4.24E-05,0,0.0005296,0,0,0,0,0,0,0,0,7.855314,0,0.0005296,0,1080,0,5.129937,IDFdk3,IDFdk3,256,168,255,991,14,241,501,28,-84,138,183,570,34,101,29.49091,166.5455,320.6364,1059.636,19.54545,243.8182,77.2727,444.6364,2.918182,-9.672727,14.53636,173.4545,39.54546,93.27273,77.96364,0,0,0,0,0.4545455,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636364,0.6363636,0,0.1818182,0,0,0.1818182,0,0,0,0,0.4545455,0,0,0.6363636
11801,155.5233,4.836567,901.6171,0,6,0,0,434,3498,180,0,0,32,0,0,0,0,1931,0,32,1931,0,19,0,1.30E-06,0.0017434,0,0,0,0,0,0,0,0,13.03809,0,0.0017434,1895,20,0,5.290104,IDFdk3,IDFdk3,273,154,271,1243,31,253,521,42,-69,152,154,584,21,98,31.57273,152.3636,342.5454,1359.727,44.09091,256,103.6364,461.7273,4.436364,-8.336364,16.25455,143.9091,24.90909,88.36364,77.02727,0,0.9090909,3.818182,0,3.545455,1.272727,0,0,0,0,0.1818182,0,0,0,2,0,0.1818182,0,0,6.909091,0.09090909,5.363636,0,0,0,0,0,5.090909,24.27273,0,2.3636362,18.363638,0.1818182,2.181818,0,10.18182,8.181818,0,3.545455,0.9090909,12,11.36364
11809,163.8392,3.804537,1062.53,349,0,0,1489,183,2476,467,0,99,34,80,0,0,0,0,0,213,0,0,569,0,0,1.60E-06,0,0.0013356,0.0003598,0,0,0,0,0,19.60844,0.0003598,0.0013371,0,2050,0,3.441353,IDFdk3,IDFdk3,318,157,309,1193,28,250,441,40,-71,150,130,660,22,79,36.8,159.1818,382.5454,1247.182,32.54546,251.0909,91.9091,383.1818,4.018182,-8.209091,15.61818,126,27.81818,71.27273,92.06364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11811,165.1074,3.848546,1131.687,40,181,0,1633,213,1164,1491,241,31,0,62,0,0,0,0,0,93,0,0,129,0,0,0,0,0.0018707,0,0,0,0,0,0,8.247702,0,0.0018707,0,590,1.275918,9.879144,IDFdk3,IDFdk3,271,159,263,1091,21,249,503,36,-73,143,164,570,31,95,30.95455,161.7273,333.3636,1143,24.54545,250,88.2727,440.6364,3.581818,-8.454545,14.90909,159,38.72727,83.63636,77.89091,0,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0.3636364,0,0,0,0,0,0,0,0,0,0,0,0,0.1818182,0.5454545,0,0.5454545,0,0,0.5454545,0,0,0,0,0,0,0,0.5454545
11821,162.556,2.936843,1010.545,0,192,444,22,289,3068,931,0,54,34,139,0,0,0,0,0,227,0,0,2376,1.08E-05,0,0.0002783,0,0.0016065,0,0,0,0,0,0,19.83086,0,0.0018847,1114,9638,0,4.381486,IDFdk3,IDFdk3,309,155,321,1243,29,250,463,43,-69,152,131,638,19,84,35.51818,156.2727,368.6364,1271.909,33.18182,252.1818,95.9091,401.3636,4.163636,-8.245455,15.64545,126.4545,24.63636,74,85.60909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0.1818182,0,0.1818182,0,0,0.1818182,0,0,0,0,0,0,0,0.1818182
11827,143.541,2.380374,937.3412,40,66,0,227,1061,2758,386,0,35,0,0,118,270,525,149,0,153,944,0,2065,3.00E-07,0,0.0002078,1.30E-05,0,0.0002219,0,0,0,0,0,20.27506,0.0002219,0.0002208,90,11289,0,2.446297,IDFdk3,IDFdk3,292,154,301,1247,31,253,483,41,-75,153,152,653,22,96,33.31818,152.6364,357.9091,1321.545,39.27273,254.9091,102.2727,431.1818,4.154545,-8.909091,16.04545,145.2727,26.81818,88,86.58182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11842,175.3965,1.88902,1133.618,1167,0,0,2159,41,918,542,111,62,0,0,132,0,0,0,0,194,0,0,130,3.40E-06,0,0.0006519,0,0,0,0,0,0,0,0,15.91947,0,0.0006519,331,708,0,5.663789,IDFdk3,IDFdk3,310,160,307,1072,19,246,436,35,-73,143,148,696,28,87,36.11818,160,373.7273,1148.818,24.72727,248,88,379.6364,3.627273,-8.336364,15.04545,138.0909,32,75,97.72727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11849,125.7146,3.602668,973.9329,100,146,0,1609,84,683,1705,443,0,50,74,0,0,0,0,435,124,435,0,311,1.10E-05,0,0.0013119,0,0,0,0,0,0,0,0,11.53219,0,0.0013119,204,9683,1.680513,7.178808,IDFdk3,IDFdk3,321,155,342,1287,33,249,452,45,-69,155,125,670,16,83,36.58182,157.2727,386.5454,1300.636,36.54546,251.0909,93.8182,392.2727,4.263636,-8.236364,15.82727,123.7273,23.27273,73.18182,88.91818,1.818182,0,1.636364,1.272727,8.272727,2.545455,2.181818,0,0,3.454545,3.090909,0,0,0,5.272727,0.1818182,2.545455,0,1,0,0.6363636,8,0,0,0,0,0,7.181818,41.90909,0,19.818182,13.818185,7.818182,12,0,10.27273,3.545455,0,8.272727,0,5.181818,36.72727
11854,114.4253,10.434,1181.711,0,0,0,505,48,4439,18,0,0,29,0,0,0,0,0,0,29,0,0,325,0,0,0.0003458,0,0,0,0,0,0,0,0,13.12534,0,0.0003458,47,2514,0,1.749885,IDFdk3,IDFdk3,288,159,277,1058,17,250,463,33,-76,141,162,641,33,95,33.11818,156.9091,342.9091,1137.636,23.27273,252.4545,95.5454,410.5455,3.490909,-8.609091,14.89091,152.1818,37.36364,85.45454,90.71818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11870,217.5998,7.396659,1140.029,278,0,0,1003,113,3537,94,0,6,25,0,0,0,0,0,0,31,0,0,90,1.11E-05,0,0.0027864,0.0008823,0.0009744,0,0,0,0,0,0,20.64783,0,0.0046431,154,2852,0,6.319394,IDFdk3,IDFdk3,303,160,296,1092,20,248,449,36,-72,143,150,673,29,90,34.92727,158.7273,360.1818,1158,25.09091,250.5455,91.8182,395,3.709091,-8.227273,15.03636,142,34.18182,79,94.29091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11879,176.5782,5.063743,911.6942,0,0,0,0,27,4878,84,0,8,0,73,0,0,0,0,0,81,0,0,470,0,0,0,0.0007865,0,0,0,0,0,0,0,7.03611,0,0.0007865,91,11289,0,5.331646,IDFdk3,IDFdk3,294,154,317,1261,31,251,488,44,-69,153,148,651,21,95,34.39091,154.8182,383.1818,1357.364,42.72727,252.9091,98.0909,423.9091,4.5,-8.145455,16.16364,135.4545,24.81818,81.27273,87.76364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11884,188.9697,2.017791,1050.175,23,0,0,625,222,3535,620,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5.015129,0,0,0,0,0,8.145188,IDFdk3,IDFdk3,309,156,281,1132,24,250,440,36,-76,148,134,622,25,78,38.34545,154.7273,383.5454,1314.636,41.36364,253.0909,98.3636,370.8182,4.127273,-8.445455,16.2,115.1818,24.09091,66.72727,93.97273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11899,114.5964,1.901639,931.7088,16,0,0,770,212,3334,665,0,4,64,0,0,0,0,0,0,68,0,0,59,3.40E-06,0,0.0004472,0,0,0,0,0,0,0,0,5.345,0,0.0004472,0,11289,0,6.624498,IDFdk3,IDFdk3,304,152,308,1275,34,254,471,43,-71,155,140,690,21,89,35.34545,150.7273,375.4546,1366.636,44.72727,256.0909,105.3636,412.9091,4.436364,-8.427273,16.32727,132.5455,25.18182,80.18182,93.41818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11906,207.8654,7.582065,880.5801,0,0,236,169,45,4479,0,78,0,35,0,0,0,0,0,0,35,0,0,80,4.00E-07,0,0,0.0015654,0,0,0,0,0,0,0,8.887075,0,0.0015654,2091,7261,0.5287404,3.181856,IDFdk3,IDFdk3,306,151,322,1286,34,254,470,44,-70,156,140,679,20,90,36.14545,148.6364,386.4546,1434.818,52.63636,257.6364,109,412.7273,4.763636,-8.190909,16.66364,125.7273,21.63636,78.81818,93.13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11917,151.6525,2.349117,1134.346,0,0,0,485,0,4362,79,0,250,26,128,1,0,0,0,0,405,0,0,727,2.10E-06,0,0.0003191,0,0,0,0,0,0,0,0,10.12884,0,0.0003191,0,0,0,4.03353,IDFdk3,IDFdk3,304,160,297,1067,19,246,443,35,-74,142,149,662,29,86,35.58182,159.2727,369,1153.364,25.09091,248,88.7273,385.4545,3.618182,-8.363636,15.04545,138.6364,32.27273,74.81818,93.71818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11945,156.0593,6.167621,828.6038,0,0,0,988,176,3782,41,0,56,0,77,0,0,0,0,0,133,0,0,9,2.10E-06,0,6.07E-05,0,0,0,0,0,0,0,0,4.510927,0,6.07E-05,1933,11289,0,0.5151376,IDFxm,IDFxm,338,147,356,1412,47,257,441,49,-69,162,121,745,13,83,38.81818,147.0909,400.6364,1470.818,57.90909,259.0909,112,389.0909,4.872727,-8.318182,16.89091,117.5455,18.09091,76.63636,99.84545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11951,184.9059,8.752029,1151.656,28,125,227,2401,155,1600,243,208,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0.0005934,0.0007536,0.0015467,0,0.000577,0,0,0,0,25.16632,0.000577,0.0028937,0,9450,0,6.296815,IDFdk3,IDFdk3,328,157,337,1211,28,250,432,42,-69,151,128,720,21,81,35.00909,159,356.5454,1149.455,24.54545,250.3636,91.3636,393.2727,3.654545,-8.236364,15.01818,139.8182,33.72727,76.90909,93.20909,0,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0.1818182,0,0.1818182,0,0,0.1818182,0,0,0,0,0,0,0,0.1818182
11957,134.5346,7.975816,1126.436,0,10,0,31,321,4574,89,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0.0019156,0,0,0,0,0,0,10.39566,0,0.0019156,0,6773,0,4.559022,IDFdk3,IDFdk3,285,162,278,1003,14,247,461,32,-75,138,169,646,36,96,34.77273,159.5455,366.9091,1152.545,24.90909,248.6364,89.0909,396.9091,3.709091,-8.1,15.01818,145.1818,33.63636,80.54546,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11981,184.3792,6.036806,1119.279,0,13,0,0,111,4710,44,0,0,0,121,212,0,0,0,0,333,0,0,67,0,0,0,0,0,0,0,0,0,0,0,7.619361,0,0,2500,9655,0,2.986855,IDFdk3,IDFdk3,236,156,239,1028,16,255,553,31,-79,137,211,613,49,113,28.57273,152.3636,330.2727,1197.818,26.45455,256.8182,104.4546,481.6364,3.654545,-8.709091,15.12727,181.4545,45.45454,99.45454,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11994,103.865,2.474418,1111.537,23,0,0,294,0,4700,8,0,5,0,0,0,0,0,0,0,5,0,0,0,3.30E-06,0,5.50E-06,0,0,0,0,0,0,0,0,3.351936,0,5.50E-06,2417,0,0,1.042211,IDFdk3,IDFdk3,302,158,297,1107,21,249,454,37,-71,144,148,679,28,87,34.92727,157,361.4546,1181.091,26.45455,251.1818,94.1818,397.4545,3.790909,-8.236364,15.14545,139.9091,32.72727,77.18182,94.07273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12005,159.1297,4.090454,902.7095,0,0,0,23,354,4145,78,0,0,44,0,0,0,0,846,0,44,846,0,0,1.70E-06,0,2.12E-05,0,0,0,0,0,0,0,0,8.247007,0,2.12E-05,228,442,0,9.538798,IDFdk3,IDFdk3,275,154,271,1243,30,254,518,42,-69,152,153,584,21,98,31.6,151.7273,343.9091,1353.091,42.90909,255.5455,103.8182,461.1818,4.418182,-8.290909,16.23636,143.2727,24.81818,88.54546,76.64545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12079,172.8278,2.376837,1081.084,733,29,0,265,82,3099,129,0,0,4,34,0,423,1004,0,0,38,1427,0,1015,0,2.90E-06,0,0,0,0.0006536,0,0,0,0,0,13.66693,0.0006536,0,2,7250,0,2.5064,IDFdk3,IDFdk3,278,161,287,1103,20,245,491,37,-71,145,162,641,32,93,32.42727,159.2727,353.5454,1183.364,27.18182,248.1818,88.9091,428.7273,3.763636,-8.318182,15.23636,151.6364,35.45454,83.09091,88.85455,0,0.1818182,1.818182,0,0.6363636,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,1.090909,2.818182,0,0.1818182,2,0,0.1818182,0,2,0,0,0.6363636,0.1818182,1.818182,0.8181818
12080,162.9052,4.366048,1122.57,0,42,153,0,317,3551,745,207,56,21,0,0,0,0,0,0,77,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4.943795,0,0,0,3631,0.8896505,6.41185,IDFdk3,IDFdk3,267,160,258,1077,18,249,507,35,-73,142,167,562,33,96,31.21818,162,335.1818,1142.273,24.36364,250,88,436.9091,3.581818,-8.445455,14.88182,155.5455,37.90909,81.90909,77.35455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12100,153.84,9.165925,884.1708,3329,0,585,0,327,755,0,0,15,0,0,0,0,75,0,0,15,75,0,256,0,0,0.0005225,3.37E-05,0.0015612,0,0,0,0,0,0,10.8398,0,0.0021173,1582,11289,0,1.749156,IDFdk3,IDFdk3,331,146,360,1438,50,258,452,50,-70,164,127,752,14,87,37.01818,149.4545,390.1818,1403,49.09091,256.9091,107.4546,399.0909,4.536364,-8.545455,16.51818,129.4545,21.90909,81.63636,98.05455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12110,99.02957,9.58382,803.0013,10,0,901,0,53,3787,68,188,9,0,0,0,0,0,0,0,9,0,0,182,0,0,0.0012121,0.0005941,0,0,0,0,0,0,0,20.21381,0,0.0018062,591,11289,0,6.164011,IDFxm,IDFxm,325,148,346,1417,47,257,459,49,-68,163,126,707,14,86,36.66364,147.9091,387.3636,1471.818,58.45454,258.5454,110.6363,411.5455,4.872727,-8.309091,16.9,123.9091,19.09091,80.90909,92.66364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12119,151.9291,2.388487,1134.613,0,0,0,522,14,4220,134,0,245,46,182,0,0,0,0,0,473,0,0,354,7.70E-06,0,0.0014534,0,0,0,0,0,0,0,0,10.09039,0,0.0014534,0,0,0,4.152761,IDFdk3,IDFdk3,304,160,297,1067,19,246,443,35,-74,142,149,662,29,86,35.46364,159.2727,368.1818,1153.727,25,248,88.7273,386.8182,3.636364,-8.363636,15.02727,138.7273,32.27273,75,93.10909,0,0,1.454545,0,0.4545455,0,0,0,0,0,0.1818182,0,0,0,0.3636364,0,0,0,0,0.09090909,0,0,0,0,0,0,0,1.181818,2.545455,0,0.5454545,1.54545409,0,0.5454545,0,1.454545,0.09090909,0,0.4545455,0,1.545455,1
12121,133.5378,2.230961,1110.286,137,0,0,2314,10,1920,273,83,73,0,0,177,0,434,0,0,250,434,0,43,0,0,0,0,0,0,0,0,0,0,0,7.331288,0,0,942,10838,0,4.886269,IDFdk3,IDFdk3,322,160,308,1111,21,246,423,36,-74,146,129,658,23,77,37.8,160.5455,381.3636,1184.818,27.45455,247.6364,87.0909,365.8182,3.727273,-8.436364,15.28182,122.5455,27.36364,68.54546,93.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12221,187.9892,3.135566,1115.309,288,55,0,1044,86,2986,401,0,21,0,68,0,266,0,0,0,89,266,0,979,1.80E-06,1.00E-07,0.0016235,0.000459,0,0,0,0,0,0,0,15.0739,0,0.0020825,1097,2322,0,4.682382,IDFdk3,IDFdk3,303,158,301,1131,22,249,455,38,-71,146,146,681,27,87,34.6,157,358.8182,1180.364,26.54545,251.1818,94.1818,401.0909,3.772727,-8.263636,15.17273,141.3636,33.90909,77.27273,93.64545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,130.5965,3.754476,1013.834,0,66,121,2282,264,1684,577,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5.20E-06,0,0,0,0,0,0,0,0,7.702087,0,5.20E-06,0,11289,0,3.91805,IDFdk3,IDFdk3,285,156,299,1164,24,251,484,38,-75,148,160,683,27,96,33.89091,154.3636,369.8182,1269.455,33.63636,253.0909,98.7273,418.4545,4.036364,-8.609091,15.7,146.9091,30.54545,85.18182,96.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12235,152.3253,2.410697,1136.5,55,181,0,921,482,969,2255,0,69,28,92,162,0,0,0,0,351,0,0,1841,6.80E-06,0,0.0016132,0,0,0,0,0,0,0,0,15.95262,0,0.0016132,0,3394,0,5.485098,IDFdk3,IDFdk3,301,157,300,1148,23,249,460,39,-71,147,145,685,27,87,34.09091,157.0909,351.4546,1164.091,25.36364,251.5455,94.4546,404.9091,3.690909,-8.318182,15.08182,143,35.18182,77.63636,91.98182,0,0,0,0,0.09090909,0,0.3636364,0,0,0,0,0,0.1818182,0,1.636364,0,0,0,0,0.3636364,0,0,0,0,0,0,0,0.7272727,2.636364,0.1818182,2,0.7272728,0,2,0.1818182,0,0.3636364,0,0.09090909,0.1818182,0.3636364,2.090909
12242,123.2064,9.230913,1104.823,0,0,0,1012,127,2591,94,169,0,0,0,0,0,0,0,2295,0,2295,0,0,0,0,0.0020406,0.0009207,0,0,0,0,0,0,0,33.2281,0,0.0029613,0,4233,1.45697,3.20316,IDFxw,IDFxw,401,146,390,1436,50,258,379,52,-62,165,88,787,12,59,39.21818,156.2727,381,1247.727,33.54546,252.2727,96,357.5455,3.936364,-8.4,15.72727,114.5455,24.72727,64.81818,95.53636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12259,149.1193,2.493233,1143.529,966,0,0,2113,198,684,485,0,129,78,63,235,335,0,0,315,505,650,0,1422,3.90E-06,0,0.0020296,0,8.67E-05,9.15E-05,0,0,0,0,0,26.30661,9.15E-05,0.0021163,2500,10823,0,3.849106,IDFdk3,IDFdk3,323,159,311,1105,20,247,421,36,-73,144,134,678,25,80,37.40909,159.7273,374.9091,1151.727,25.09091,248,88.2727,366.1818,3.609091,-8.381818,15.11818,128.6364,30,70.72727,95.90909,0,0,0,0,0.09090909,0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0,0,0,0,0,0,0,0,0.1818182,0.2727273,0,0.1818182,0,0,0.1818182,0,0,0,0,0.09090909,0,0,0.2727273
12266,167.5309,3.699289,934.5298,0,0,0,0,113,4272,0,146,39,64,102,0,398,503,0,0,205,901,0,1024,4.10E-06,0,0.0022681,0.0001158,0,0,0,0,0,0,0,24.41153,0,0.002384,440,11289,0,5.498733,IDFdk3,IDFdk3,282,154,286,1245,31,252,497,40,-79,153,152,597,21,98,31.56364,153.4545,342.8182,1302.636,36.72727,253.1818,99.7273,449.4545,4,-9.345455,15.86364,148.4545,26.81818,91.09091,76.92727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12280,96.1654,1.202377,1129.478,326,0,0,1798,50,291,313,197,95,67,0,176,0,0,0,3876,338,3876,0,1203,1.00E-06,3.00E-07,0.0030761,0,0,1.60E-06,0,0,0,0,0,24.64638,1.60E-06,0.0030762,2325,11289,0,4.650455,IDFdk3,IDFdk3,323,160,308,1102,20,246,421,36,-73,145,134,670,25,80,37.42727,159.5455,376,1167.182,26.27273,248.0909,88.5454,367.6364,3.672727,-8.336364,15.17273,127.8182,29.27273,70.72727,94.94545,0,0,0.1818182,0,0.4545455,0,0,0,0,0,0,0,0,0,0.5454545,0,0,0,0,0,0,1.181818,0,0,0,0,0,0.4545455,2.363636,0,0.5454545,1.363636,0,0.5454545,0,1.363636,0,0,0.4545455,0,0.1818182,2.181818
12297,147.4012,2.946624,1155.149,102,22,0,1390,73,1947,1087,192,73,35,175,159,0,0,0,0,442,0,0,1175,6.40E-06,0,0.0029085,0.0002486,0,0,0,0,0,0,0,23.29632,0,0.0031572,636,6999,0,8.889921,IDFdk3,IDFdk3,318,160,305,1081,20,246,424,35,-74,143,139,674,26,82,36.33636,160.3636,366.9091,1145.273,24.81818,247.8182,87.4546,376.7273,3.6,-8.363636,15.10909,132.2727,30.90909,72.18182,94.73636,0,0.5454545,2.181818,0,0.9090909,0,0.1818182,0,0,0.3636364,0.7272727,0,0,0,0.5454545,0,0,0,0,0.1818182,0,2.363636,0,0,0,0,0,2.545455,8,0,1.8181814,5.2727272,0.3636364,1.454545,0,5.090909,0.1818182,0,0.9090909,0.5454545,2.363636,5.090909
12310,226.7622,6.753308,1001.756,0,7,865,112,330,2731,872,108,2,0,0,0,0,0,0,0,2,0,0,210,0,0,0.0001602,0.0012872,0,0,0,0,0,0,0,13.09367,0,0.0014474,145,11289,0.1535888,8.073192,IDFdk3,IDFdk3,289,160,309,1204,27,247,489,41,-71,149,144,590,21,92,33.2,162.2727,364.3636,1237.545,30.72727,248.7273,86.4546,423.4545,3.981818,-8.4,15.42727,137.6364,28.09091,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320,169.9019,8.325026,1112.056,10,42,0,120,426,3887,540,0,16,0,0,0,0,0,0,0,16,0,0,799,0,0,0.0009817,0,0,0,0,0,0,0,0,14.68858,0,0.0009817,2500,4322,0.0029947,2.547234,IDFdk3,IDFdk3,259,165,264,1061,19,246,507,31,-83,142,179,587,31,103,29.97273,162.9091,329.4546,1136.545,23.81818,248,85.0909,448.5455,3.218182,-9.572727,14.98182,170.3636,37,94.45454,80.24545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
